uuid,sex,age,age_group,occupation,district,visit,time_slot
d847ef7390c543c9966c0accbbf06606,여자,32,30대,"전직 매장 계산원, 현재 구직중",제주-제주시,False,
ca515997152a41528685fddf4f83097d,남자,28,20대,실업 교사,서울-송파구,False,
a875d769b535475fa1c2cbcf0aada5e1,여자,63,60대+,무직,경상북-울진군,False,
092f4b4c4c4b47789d29054eb3ee5b2c,여자,52,50대,광고 전문가,강원-강릉시,False,
be7c5b30d72346ae8cdbd1992d456180,남자,68,60대+,무직,인천-남동구,False,
2d005f8da570419e95e823b0ad624723,여자,28,20대,광고 전문가,부산-동래구,False,
0434fc952f4d458d8b064f784d430af4,여자,35,30대,토목 제도사,경상북-청도군,False,
9b790f9495114bc9a102dd5a5f86f2e4,여자,43,40대,무직,경기-광주시,False,
d720949ee3c4437d8c7f2b0074a130ff,남자,30,30대,총무 사무원,인천-미추홀구,False,
233b96d682714eb2899848df139a7a09,여자,41,40대,그 외 화학제품 생산기 조작원,전북-군산시,False,
5842cc932cf84d72838bec7c1c49a269,여자,33,30대,농약·비료 기술자 및 연구원,경기-김포시,False,
f9ea2736628441628e6faa8262caf4dd,여자,59,50대,그 외 판매 관련 단순 종사원,전북-순창군,False,
8d90a7dfea5d4bd09d2980d72b3bb3f4,남자,60,60대+,이삿짐 운반원,경기-파주시,False,
9c7f97b57dc949dcbd958ddcb254c85a,남자,60,60대+,무직,부산-금정구,False,
585b539e65894fe09da0a403c7c0bc2c,여자,45,40대,무직,충청남-아산시,False,
8ee6a81fa66d4d17b5c9f5626b695ba6,남자,27,20대,무직,부산-금정구,False,
59beebeca0884700948d876923c158bc,남자,28,20대,일반 간호사,서울-강서구,False,
795cd49dc70849358b6cd0a148448fce,여자,52,50대,보육 관련 시설 서비스 종사원,서울-서초구,False,
ffb998a848804dacb051750e09376b77,여자,48,40대,건물 경비원,경상북-포항시 남구,False,
d40c97b578d946c5a40ae4fafe5c4f7b,여자,58,50대,한식 조리사,서울-양천구,False,
745767565c4f47db926d3dd42ae3e681,여자,62,60대+,사서,서울-서초구,False,
c3abbe2fb0b5459d9a4a4d880001d236,남자,24,20대,중식 조리사,경기-성남시 분당구,True,17-21
128d17975c534a19aca6003d52ef5bf9,남자,65,60대+,기업 고위 임원,경기-이천시,False,
2cca99321fab41859edc822427c4c8f9,여자,73,60대+,무직,서울-성북구,False,
0c843cfaa3d64f15a116d401761877b9,여자,53,50대,그 외 상점 판매원,경기-용인시 수지구,False,
75f4fb136f714d8894c2a0566764fe18,남자,74,60대+,무직,전북-군산시,False,
e53a3893e2cd48ec8854fd136c7cb4d4,여자,47,40대,철도 기관사,충청북-청주시 흥덕구,False,
9be03cc7d8c54823a8f27ef1bd237b54,남자,22,20대,무직,대전-유성구,True,11-14
7fb361c7e2774514b1776c379b564e69,남자,24,20대,토목 제도사,강원-강릉시,False,
4136c2ebde5442c995673e93d3f07576,여자,52,50대,통계 사무원,부산-해운대구,False,
80a4ecde400b4ed782b6223e2bf8ff77,여자,74,60대+,무직,대전-중구,False,
6b65c86ed0b741d1b3126a9868634743,남자,68,60대+,무직,경상남-양산시,False,
6860f6aaa4c44f5aa6e8e22a6291b99e,남자,39,30대,전기 및 전자 장비 제도사,부산-사상구,False,
0909be37323342b88024fd7baf02293b,남자,27,20대,경영 기획 사무원,경상북-포항시 북구,False,
c90ad13b7fd94b48a26a6cfe69ed8997,남자,22,20대,무직,서울-관악구,True,14-17
e0ddcfce20154b89abb825dadb93b25e,남자,52,50대,중식 조리사,세종-세종시,False,
44be12e123c14f02b62db6e5f3f8d891,남자,65,60대+,토목 제도사,강원-원주시,False,
71d917b12db24142a6a15022fd3a2445,여자,69,60대+,음식 서비스 종사원,경기-김포시,False,
b98af072b9364c9f9c10c39a1fbd1403,남자,43,40대,일반 비서,충청남-천안시 서북구,False,
5355e1a7575c46139921f06a2b1af655,여자,73,60대+,무직,광주-서구,False,
af14a5c9604146b8920ae87677fe5784,남자,50,50대,전기 용접원,경기-광주시,False,
9526255e0e42410fbab6ab9c4e811e80,남자,77,60대+,그 외 버스 운전원,서울-서대문구,False,
9a35553cb21e43d285eb97749af32d2a,여자,63,60대+,무직,세종-세종시,False,
655cb4e16bc44608b1a374cc386a3110,여자,79,60대+,무직,경기-수원시 영통구,False,
a6659eb648c14d5b99be42f08e89d2d9,남자,58,50대,건물 경비원,경기-부천시 소사구,False,
fad66d3d267245e6ad9093b87aa8f31c,남자,36,30대,특허 사무원,서울-양천구,False,
f9718a44b7854b9881162817f4b68bce,여자,99,60대+,무직,경기-가평군,False,
baee4463a45048d194b6a7129b725c35,남자,51,50대,무직,대전-서구,False,
0f1315933a5a4f7a8d807648378c37a2,여자,78,60대+,무직,경기-하남시,False,
03799ff965064a34840e2c2d2f95202f,여자,52,50대,무직,부산-해운대구,False,
0ff7c4577be9409aa9f2c07693469837,남자,19,10대,무직,부산-해운대구,False,
939515c9f24b4f94869c7192f41cd6e8,여자,61,60대+,무직,서울-영등포구,False,
fe58fb2e1d284caf9ac357f9927d1a2b,여자,29,20대,공군 부사관,경기-용인시 처인구,False,
75c886aa6adb4b9588b3f4eeb0d7aae4,여자,41,40대,무직,경기-광명시,False,
b4d917cca63540438326a24482ded822,남자,62,60대+,그 외 자동차 부품 조립원,충청남-당진시,False,
79a7347fbd0d43ea97a636838f4f2399,여자,68,60대+,무직,충청남-천안시 동남구,False,
2a66573ef1b445709dcfc41894b37df3,여자,31,30대,무직,충청남-아산시,False,
d46e9bb1eaaf4a3698ea89e06db27a76,여자,65,60대+,무직,울산-중구,False,
fb442430c73f491392f78a5de73b318f,여자,69,60대+,무직,울산-남구,False,
468652ecb05044b7813fb38ee2a8267a,남자,58,50대,식품공학 기술자 및 연구원,경상북-구미시,False,
05ae185d81284837b30bafa511b084bb,남자,25,20대,기계제품 생산 관리자,인천-부평구,False,
22edbd7fd64647d19048a0ea6ef8df1d,남자,26,20대,병무행정 사무원,경기-광명시,False,
16c49dad01664ace86ff2a1e3b34dc16,여자,20,20대,주방 보조원,경상남-김해시,False,
ec294ea3ee5d4ca5b96978b84f7037f7,여자,38,30대,지방의회 의원 및 교육 의원,경기-김포시,False,
9d134e86255d450885a55f351d717559,남자,43,40대,산업 안전원,경기-용인시 수지구,False,
33355de6d474482d87e890e5b3bb87bc,남자,69,60대+,무직,경상남-남해군,False,
6c5939b5b2314dfeb3f282447ae24781,남자,58,50대,무직,강원-삼척시,False,
d9ead63f7e6c4663a6bf9b3b03b6f9e6,여자,32,30대,그 외 생명과학 시험원,인천-계양구,False,
40ff021de9ef48e09bc69e39d437c9a5,여자,34,30대,보육 관련 시설 서비스 종사원,인천-서구,False,
714a396fa206463ebd06c64e7587b122,남자,71,60대+,무직,경기-광명시,False,
6d786da36bd040c99ae20645cf238b58,여자,61,60대+,무직,경상북-김천시,False,
d7d7cb19af974e9d92745e15766e86d8,남자,30,30대,시설 경비원,충청남-공주시,False,
0a2bd7dbc09b4d82a965424a8d0802a8,여자,85,60대+,무직,광주-광산구,False,
596d5bc255fe4b2f8a0ad7499c86256b,여자,84,60대+,무직,경상북-경주시,False,
56cdc159adce4224a021a77175acb4b5,여자,49,40대,그 외 법률 관련 사무원,울산-동구,False,
63db600c6bec4ebd923f8d313c969f3c,남자,56,50대,대형 화물차 운전원,충청북-청주시 흥덕구,False,
6072bbdcdd854c9c9822056eb4bfa390,남자,42,40대,유통 및 매장 감시원,경기-부천시 소사구,False,
9de32547771148788314c2f5158cc33d,남자,55,50대,사무 보조원,경기-시흥시,False,
dac4681737e846f6b2520cae60236d98,여자,25,20대,무직,제주-서귀포시,False,
340c3bc9e9dd4427a11441301332b771,여자,58,50대,경리 사무원,전북-전주시 완산구,False,
2391f7a67ee7432783c9165280221ff1,여자,47,40대,무직,강원-강릉시,False,
a21fccca18cd48b6b1ca26b3371f54e0,남자,23,20대,그 외 용접원,경상북-포항시 남구,False,
88409546f5714c1d887fd338588a4e98,여자,74,60대+,무직,경상남-사천시,False,
c92cec8b0b764b43b524e2c00d441c56,여자,69,60대+,무직,인천-서구,False,
921bca5c58da4dbd9c0235f5b3531383,여자,38,30대,일반 비서,서울-동작구,True,17-21
17e80f0a15b94474af67122a11d24845,여자,24,20대,바텐더,서울-용산구,True,17-21
8b1894d970454de99a10464a7851f151,여자,48,40대,보육교사,제주-제주시,False,
1f5f0feebf544c0290cfdd75d9ff73fa,여자,50,50대,식품 영업원,서울-송파구,True,17-21
6544a13ab3af496492d3e20051090423,여자,51,50대,정육가공원,부산-사상구,True,17-21
aad3ca5f9c3e45e8aeacd291456d1ac0,여자,74,60대+,무직,제주-제주시,False,
6064ba347e91496aab016e2640497455,남자,32,30대,금형원,충청남-아산시,False,
14b6fec9ef864118b4e1c1e8e3218c0b,여자,67,60대+,무직,경기-이천시,False,
b3836beaa38d4b2fac7afadc4c8c4b47,여자,56,50대,무직,충청남-아산시,False,
b8578d3a521e48edba3c7fec67ccbe9f,여자,52,50대,무직,전라남-무안군,False,
71425d820a5742fe885c1479330c3d2e,여자,63,60대+,무직,전라남-순천시,False,
975043955fda40ff8fb7546ac062e474,여자,39,30대,정보 시스템 운영자,울산-남구,False,
0bf5607b88ce4a6bbd58407febc0cacd,남자,48,40대,그 외 일반 영업원,대구-달서구,True,17-21
902e9b78d600475788ebb17bd404729c,남자,45,40대,그 외 일반 영업원,서울-금천구,True,17-21
103fcf7806b441089ef5edd6f31644e7,여자,78,60대+,무직,충청남-논산시,False,
8a3e280d8bf54523b89f0b2f5114a795,남자,32,30대,산업 안전원,경기-군포시,False,
1e09865d5a1c4f2d888020fb3af61318,여자,58,50대,"전직 관광버스 운전원, 현재 구직중",전라남-무안군,False,
8886e502d3464b96a5e568bf22a5014d,여자,69,60대+,무직,경상북-포항시 북구,False,
9b55d4e119be4cffb998da46aba55216,여자,36,30대,무직,경기-성남시 분당구,False,
418c4bdccd2e4cef9b07c428b4755620,남자,30,30대,경리 사무원,서울-용산구,True,17-21
0d6c3ed26a644065856468efdedfa5f7,여자,19,10대,무직,강원-화천군,False,
93f9460dcf894f908891c2acaef311b4,남자,50,50대,무직,충청남-천안시 동남구,False,
398440a2a01049d596881d93f2a89230,남자,58,50대,회계 사무원,경기-화성시,False,
b659efec87a1470dad3fe306f9cdf4c6,남자,27,20대,무직,경기-군포시,False,
1e19f577f62748ec8d17e26c3270e116,여자,63,60대+,화장품 판매원,서울-송파구,True,17-21
a2ce45713daf4160a775894d3f8cc295,여자,61,60대+,시설 경비원,서울-성북구,False,
f3a946b4cfa648c586a16b31af660c57,여자,30,30대,그 외 화학공학 기술자 및 연구원,인천-부평구,False,
ae69601138a84e5dbcba314345a4820f,여자,48,40대,영업 관리 사무원,대전-중구,True,17-21
dc812a1a85b24469afe4d75b2cd6d046,남자,23,20대,무직,경기-고양시 일산서구,False,
9aca323f4b8942d09009e92db3dfded2,남자,48,40대,무직,부산-해운대구,False,
cb6df69753ba4cfcad89e7564b7dbd84,남자,64,60대+,무직,전북-군산시,False,
0f6d40fa8ddb465a98e22a4b87be9875,여자,24,20대,무직,경기-고양시 일산동구,False,
49aff7092f414a46b9c6e5279809145c,남자,54,50대,일반 경찰관 및 수사관,서울-중랑구,False,
e431c6b9dea44564abcd8bf7c5da30de,남자,45,40대,우편집배원,인천-남동구,False,
24ad2e7ae33d483398c749c40cba07d5,남자,69,60대+,무직,대구-달서구,False,
4866618ebcdd4ddea994695d7b67aaa3,여자,68,60대+,무직,부산-북구,False,
f5f3231088034ee28096b842b2a91d5d,여자,54,50대,무직,경기-안산시 단원구,False,
0b5838b1e47248279e1d4277928db476,남자,38,30대,철도운송 관련 종사원,제주-제주시,False,
a6f2290d3de84d7292be3ce974fd7b78,여자,50,50대,무직,경기-부천시 오정구,False,
2695275bac3b45eea28499516fc22df9,여자,33,30대,경영 컨설턴트,경상남-창원시 마산회원구,True,11-14
7c59cea157194a6888ac14239b9d2b4b,남자,26,20대,기계제품 생산 관리자,경기-남양주시,False,
e590b1b245b7455ba90ff4a94d3c4c83,여자,37,30대,일반 간호사,서울-도봉구,False,
0773796fafca45a194379be0663c6281,남자,54,50대,그 외 건설 및 채굴기계 운전원,서울-양천구,False,
492119d84ffb4a34b5f968d2d31013b5,남자,24,20대,그 외 물품 이동 장비 조작원,부산-사하구,False,
c7a8c936042a4b00b935664ca117c328,남자,50,50대,무직,인천-중구,False,
02aa61fc02c64db1b1c4b829cf43e326,여자,22,20대,무직,대구-수성구,False,
48ab1460c6a94b93a3fdcf4a5c6ef29a,남자,48,40대,경량 철골공,충청남-천안시 서북구,False,
283443efa76f4b57821eadce26853222,남자,66,60대+,토목시공 기술자,서울-송파구,False,
13a634d030f44d7db68a4a7ec1586504,남자,45,40대,위험 관리원,대구-남구,False,
31f69cbe15254a5597dc1539b52b6f63,여자,52,50대,떡 제조원,서울-도봉구,False,
93402fe41d584d90bfcf4b0304de9c19,여자,31,30대,무직,대구-남구,False,
63411fe2ce52418a942ef97c7b3e3cd8,남자,55,50대,그 외 기능 관련 종사원,서울-구로구,False,
ee575a2cecc140b4b1efdcf27707c141,여자,84,60대+,무직,대구-북구,False,
cc40c74b557d4d5397466fedc0c42230,남자,58,50대,그 외 화물차 및 특수차 운전원,인천-계양구,False,
64e83a1e9eeb4db7b5ee82478959fb58,여자,61,60대+,무직,인천-서구,False,
b49f130d19ba4b7da2ff85ac8f5d234e,여자,73,60대+,무직,전북-군산시,False,
051cb8262bcf4adb87b0cf3ac58c0442,남자,77,60대+,예약 및 접수 사무원,서울-노원구,False,
8a9be3aa623d4c1286d5ab2453d7835d,남자,33,30대,무직,경기-하남시,False,
e8dbe58d8c414682b0c11bcb28c27c17,여자,30,30대,무직,부산-영도구,False,
05f7b82216f54212afaa45685379b924,남자,61,60대+,무직,전라남-여수시,False,
1bec27ace93c4926906a73a71eba1c7c,여자,32,30대,관리 비서,경기-용인시 처인구,False,
1262fdf0459f45f4aaf2dbd4e1565ba1,여자,20,20대,무직,서울-성북구,True,14-17
29de0d3028ca46e6b5db5af487dcd725,여자,36,30대,무직,부산-강서구,False,
a9962c839df24f9a9724681629f259b2,남자,52,50대,무직,경기-김포시,False,
7d34087c408b43e78a91df1fc39a4d88,여자,51,50대,가사 도우미,광주-남구,False,
93c27ffbd18448538bcf7556da5f7461,여자,56,50대,무직,충청북-음성군,False,
7f6e0f5e70aa4fbda1a9b6974328f418,남자,54,50대,시설 경비원,부산-북구,False,
ed41612e946c4ee2a9310cedbd36cb3f,여자,63,60대+,무직,서울-금천구,False,
aaa7de0ac41f4952aff009773f2ef763,여자,36,30대,유치원 교사,서울-동작구,False,
5cfe4aa68cbb424f8506aa8f896d9a9a,여자,84,60대+,무직,경상북-포항시 북구,False,
a66a74bfa3a44eeabe0b1485af170db4,여자,21,20대,소규모 상점 일선 관리 종사원,서울-강동구,True,17-21
b981a4b4115d4590a405bcd40b2b71b0,남자,41,40대,공군 부사관,세종-세종시,False,
f9053e88e9254dcda5ef80b3e92d88a5,여자,61,60대+,무직,대구-달성군,False,
b44dfe41e11e4f119385908486e01646,남자,63,60대+,그 외 택배원,서울-강북구,False,
ce7289393c2647229defd9f4cebea2a7,여자,57,50대,금속제품 도장기 조작원,경기-오산시,False,
33ef29e54573450db4f06f86c60315ee,남자,61,60대+,무직,경기-여주시,False,
d83813d01de64c25a9256e8c1f3c176f,남자,49,40대,무직,서울-동작구,False,
6d7c5ef60dfc4051ac41c989e12f9b60,여자,64,60대+,무직,서울-관악구,False,
24dc692f71784e959efdf6aecc70b9ed,남자,21,20대,사무 보조원,전북-전주시 덕진구,True,14-17
60e8ff3627a94de08d0c8ba2f452fc70,남자,31,30대,기업 대표이사,서울-양천구,False,
8eb36a3347794f4c9072be1b812001df,여자,82,60대+,무직,대구-동구,False,
287274842a4247a2a47776275bc106fc,여자,78,60대+,상표 부착기 조작원,강원-강릉시,False,
2a6b0488cff24b9baf4589dac713372d,남자,70,60대+,무직,경상남-창원시 성산구,False,
27ab542882fc4fc9aaa64aa1d337ef67,여자,58,50대,그 외 서비스 관련 단순 종사원,경기-하남시,False,
0ebbc1bcc7d54dc29316329b31b60064,여자,65,60대+,무직,대구-중구,False,
45332b1fa1ed4999b2bf7d52fbc236d4,여자,89,60대+,무직,전라남-무안군,False,
5faaa3e53fa947529e1b832c6dc21123,남자,57,50대,건물 내 전기 설치 및 정비원,강원-원주시,False,
32f381487b0f4837a812331cb6a297d5,여자,80,60대+,무직,경상남-창원시 성산구,False,
926a73a5cb3643bab4f1e2eadde3c59a,여자,28,20대,무직,충청북-진천군,False,
4363f53f71b341d5a4b3ca9367ee6fb5,남자,80,60대+,무직,서울-성북구,False,
aea2bd33624f43339652e8e66660441e,남자,53,50대,그 외 법률 관련 사무원,충청북-청주시 흥덕구,False,
bb547ed7f50745599e3be85bf010d757,여자,28,20대,웹 운영자,부산-부산진구,True,17-21
740a1c3855e34a0dbddc3b33e06a0383,남자,27,20대,무직,경기-이천시,False,
722cb2178ff24b7f8e4cb556d8b10409,남자,78,60대+,건물 경비원,제주-서귀포시,False,
7e705a7f4b624a8abb15ac7416d726a6,여자,67,60대+,무직,서울-강동구,False,
380830fea1904f148f29fdd3d0487b9e,여자,44,40대,무직,서울-송파구,False,
238dec575b4447f7bb8c25566165aee5,여자,51,50대,노점 및 이동 판매원,충청북-음성군,True,11-14
19d08062dd9642ae8a7c76c1b3e4666a,남자,64,60대+,무직,충청남-보령시,False,
ec554ea3886545d3bb030ee63c7a42ba,남자,45,40대,일반 비서,광주-광산구,False,
76f0acf8f7c345408bd0beae6f7691e1,여자,65,60대+,무직,전북-군산시,False,
b0970b8fcb8b43429aeec6edf48d9999,여자,60,60대+,그 외 자동차 운전원,대구-북구,False,
122f7b98f19d42088bb05c89f54bc26c,남자,33,30대,기업 고위 임원,대전-유성구,False,
80e3af5869af4870952cc98990b606d2,여자,19,10대,무직,인천-부평구,False,
d54b3e7dcd5a43a2aa4f8fc8010b81b8,남자,37,30대,관세행정 사무원,경상남-진주시,False,
6fa868e7495c43aead861800fc303575,여자,83,60대+,무직,경기-수원시 영통구,False,
4d2020f7b57c447a8331a062167e9644,여자,47,40대,119 구조대원,강원-철원군,False,
98121f8c16594656ae909f8ac417c60b,남자,66,60대+,농업 단순 종사원,전북-익산시,False,
8afa4d34359447db85ef8a0dfc0de3cb,여자,47,40대,주방 보조원,경기-부천시 소사구,False,
60cbe969a90e49deb885f5c0223fe4b7,남자,31,30대,무직,서울-서초구,False,
704a250d69c0477d98ceec238933a708,남자,60,60대+,무직,경기-고양시 일산서구,False,
